severity,event_type,display_message,uuid,version,timestamp,outcome.result,outcome.reason,actor.id,actor.type,actor.display_name,actor.alternate_id,authentication_context.authentication_step,authentication_context.authentication_provider,authentication_context.credential_provider,authentication_context.credential_type,authentication_context.issuer,authentication_context.external_session_id,client.zone,client.ip_address,client.device,client.user_agent.raw_user_agent,client.user_agent.os,client.user_agent.browser,client.geographical_context.country,client.geographical_context.city,client.geographical_context.postal_code,client.geographical_context.geolocation.lon,client.geographical_context.geolocation.lat,transaction.id,transaction.type,debug_context.debug_data.request_uri,legacy_event_type,target0.id,target0.type,target0.alternate_id,target0.display_name,target1.id,target1.type,target1.alternate_id,target1.display_name,target2.id,target2.type,target2.alternate_id,target2.display_name,target3.id,target3.type,target3.alternate_id,target3.display_name,request.ip_chain.geographical_context.postal_code,request.ip_chain.geographical_context.geolocation.lon,request.ip_chain.geographical_context.geolocation.lat,request.ip_chain.geographical_context.geolocation.state,request.ip_chain.ip,request.ip_chain.source,request.ip_chain.version,authentication_context.root_session_id,transaction.detail.root_api_token_id,transaction.detail.request_api_token_id
INFO,policy.evaluate_sign_on,Evaluation of sign-on policy,c52e0c83-6fe1-11f1-acd2-9d90dc41dbad,0,2026-06-24T15:31:29.165Z,CHALLENGE,Sign-on policy evaluation resulted in CHALLENGE,00u11hs119oJ8ecz3698,User,Alice Benign,alice.benign@example.test,0,,,,,idxfGtbFXUSSjuTMuv25j58nQ,null,198.51.100.15,Computer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",Mac OS X,CHROME,United States,Dallas,75207,-96.8336,32.7908,292b8261fcb8e3cbfd93feaaa330740a,WEB,/oauth2/v1/authorize,,0oa11hs115tSMnCSS698,AppInstance,Okta Admin Console,Okta Admin Console,rul11hs11aknKl2ia698,Rule,Authentication policy,Admin App Policy,0pr11hs11ftzvmUaD698,Rule,Authenticator Enrollment Policy,Default Rule,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,idxfGtbFXUSSjuTMuv25j58nQ,,
INFO,user.authentication.auth_via_mfa,Authentication of user via MFA,cf93076a-6fe1-11f1-81f2-85711b8a8093,0,2026-06-24T15:31:46.604Z,SUCCESS,,00u11hs119oJ8ecz3698,User,Alice Benign,alice.benign@example.test,0,FACTOR_PROVIDER,OKTA_CREDENTIAL_PROVIDER,,,idxfGtbFXUSSjuTMuv25j58nQ,null,198.51.100.51,Mobile,"B7F62B65BN.com.okta.mobile/9.64.1 OktaDeviceSDK/0.0.1 iOS/26.5.1 Apple/iPhone18,2 DF7FEC94-2CFE-4454-B3D8-9489CEE1257A",iOS,UNKNOWN,United States,San Francisco,94117,-122.4407,37.7703,65c7e751720f4954548f2fce01f39ed6,WEB,/idp/authenticators/aut11hs11b01WdIqK698/transactions/ft2IVBXZoQuTsrCxbOn5FfuGsroWsn1cOT/verify,core.user.factor.attempt_success,00u11hs119oJ8ecz3698,User,alice.benign@example.test,Aaditya Kandel,pfd11hryhqoW2xWvm698,AuthenticatorEnrollment,unknown,Okta Verify,,,,,,,,,94117,-122.4407,37.7703,California,198.51.100.51,,V4,idxfGtbFXUSSjuTMuv25j58nQ,,
INFO,app.oauth2.token.grant.access_token,OIDC access token is granted,d1167312-6fe1-11f1-a3d1-69838627c641,0,2026-06-24T15:31:49.143Z,SUCCESS,,okta.b58d5b75-07d4-5f25-bf59-368a1261a405,PublicClientApp,Okta Admin Console,0oa11hs115tSMnCSS698,0,,,,,idxfGtbFXUSSjuTMuv25j58nQ,null,198.51.100.96,Unknown,Okta-Integrations,Unknown,UNKNOWN,United States,Boardman,97818,-119.705,45.8401,1dbadf2ea70d9524df14cefa50d7b59a,WEB,/oauth2/v1/token,app.oauth2.token.grant.access_token_success,00u11hs119oJ8ecz3698,User,alice.benign@example.test,Aaditya Kandel,AT.aHUimnudhHBvac-VLVunbTEcmBXlu20zHqXfLLfZvxE,access_token,,Access Token,,,,,,,,,97818,-119.705,45.8401,Oregon,198.51.100.96,,V4,idxfGtbFXUSSjuTMuv25j58nQ,,
WARN,app.oauth2.token.grant,OIDC token request,d0dc76bb-6fe1-11f1-85b1-5990e5039cdf,0,2026-06-24T15:31:48.763Z,CHALLENGE,use_dpop_nonce,okta.b58d5b75-07d4-5f25-bf59-368a1261a405,PublicClientApp,Okta Admin Console,0oa11hs115tSMnCSS698,0,,,,,unknown,null,198.51.100.96,Unknown,Okta-Integrations,Unknown,UNKNOWN,United States,Boardman,97818,-119.705,45.8401,87c02f469d687bd224c5a32bdc9e0d75,WEB,/oauth2/v1/token,app.oauth2.token.grant_challenge,cF1hHJpitYiBNSIywpBdVA,code,,Authorization Code,,,,,,,,,,,,,97818,-119.705,45.8401,Oregon,198.51.100.96,,V4,unknown,,
INFO,user.lifecycle.suspend,Suspend Okta user,4f656e6b-6fe4-11f1-90e2-8f06ea55e24c,0,2026-06-24T15:49:40.047Z,SUCCESS,,00u11hs119oJ8ecz3698,User,Alice Benign,alice.benign@example.test,0,,,,,102tw-fbzDUTjurQhyh-hR7bA,null,198.51.100.15,Computer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",Mac OS X,CHROME,United States,Dallas,75207,-96.8336,32.7908,4a0588a6eef245da79d3413f6074e19a,WEB,/api/v1/users/00u14hyr3jz39jANa698/lifecycle/suspend,core.user.config.user_status.suspended,00u14hyr3jz39jANa698,User,maya.kandel@meridianbio.test,Maya Kandel,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102tw-fbzDUTjurQhyh-hR7bA,,
INFO,system.email.delivery,Email delivery,5f6de458-6fe4-11f1-8fdd-079a3f3005fc,0,2026-06-24T15:50:06.946Z,DEFERRED,deferred,unknown,SystemPrincipal,Okta System,system@okta.com,0,,,,,trsrU5gYg4_R1y8oIk9deUd9g,,,,,,,,,,,,796a7c755d5d8167d512b4f399d9d1d3,JOB,,,maya.kandel@meridianbio.test,email,,maya.kandel@meridianbio.test,,,,,,,,,,,,,,,,,,,,trsrU5gYg4_R1y8oIk9deUd9g,,
INFO,policy.evaluate_sign_on,Evaluation of sign-on policy,fa75b28a-6fe4-11f1-a3da-b382c0487e10,0,2026-06-24T15:54:27.044Z,CHALLENGE,Sign-on policy evaluation resulted in ENROLL,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,idxtZbQayRNRpCRMCtguAtCTg,null,198.51.100.15,Computer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",Mac OS X,CHROME,United States,Dallas,75207,-96.8336,32.7908,0167444e330b1040ee1672ed5b9d2c8a,WEB,/idp/idx/identify,,0oa11hs116nF3g9v9698,AppInstance,Okta Dashboard,Okta Dashboard,0pr11hs117pUbhhcI698,Rule,Global session policy,Default Rule,rul11hs11ap8Ub7UP698,Rule,Authentication policy,Catch-all Rule,0pr11hs11ftzvmUaD698,Rule,Authenticator Enrollment Policy,Default Rule,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,idxtZbQayRNRpCRMCtguAtCTg,,
INFO,user.account.update_password,User update password for Okta,f52fc130-6fe4-11f1-a750-f7e6929b6773,0,2026-06-24T15:54:18.197Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,idxm0_x9TuyTy6jmtuu2tib_A,null,198.51.100.15,Computer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",Mac OS X,CHROME,United States,Dallas,75207,-96.8336,32.7908,61642dd07d93961912a0a5412ce1d39b,WEB,/idp/idx/challenge/answer,core.user.config.password_update.success,00u14hyr3jz39jANa698,User,maya.kandel@meridianbio.test,Maya Kandel,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,idxm0_x9TuyTy6jmtuu2tib_A,,
INFO,user.authentication.verify,Verify user identity,39e858cd-6fe8-11f1-9954-0d2cb1af0c8c,0,2026-06-24T16:17:41.982Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,idxj16LMjj9TC66vZ0GLanlGQ,null,198.51.100.15,Computer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",Mac OS X,CHROME,United States,Dallas,75207,-96.8336,32.7908,0c8d1df3e600452ff28fb0b193caaf34,WEB,/idp/idx/challenge/answer,,aut11hs11avtGiQ61698,AuthenticatorMethod,,Password,aut11hs11j92Xdhqo698,AuthenticatorMethod,,Security Key or Biometric,0oa11hs116nF3g9v9698,AppInstance,,Okta Dashboard,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,idxj16LMjj9TC66vZ0GLanlGQ,,
INFO,policy.evaluate_sign_on,Evaluation of sign-on policy,0dd49fe4-6fe8-11f1-8dc1-c1c76204ab96,0,2026-06-24T16:16:28.033Z,ALLOW,Sign-on policy evaluation resulted in AUTHENTICATED,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,idxdH2gRUSyTXe95xZuCMsjLQ,null,198.51.100.15,Computer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",Mac OS X,CHROME,United States,Dallas,75207,-96.8336,32.7908,3ac756545a683d39ac59808c1a38531c,WEB,/idp/idx/challenge/answer,,0oa11hs116nF3g9v9698,AppInstance,Okta Dashboard,Okta Dashboard,0pr11hs117pUbhhcI698,Rule,Global session policy,Default Rule,rul11hs11ap8Ub7UP698,Rule,Authentication policy,Catch-all Rule,0pr11hs11ftzvmUaD698,Rule,Authenticator Enrollment Policy,Default Rule,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,idxdH2gRUSyTXe95xZuCMsjLQ,,
INFO,user.session.start,User login to Okta,ca91e1fa-6fe8-11f1-a8b5-8b439b3b09a4,0,2026-06-24T16:21:44.685Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,1024V1u-B1TRzCUWI_zEKR25A,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,6ce38c7d1761c8891d8ca30acfac8a2b,WEB,/api/v1/authn,core.user_auth.login_success,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,1024V1u-B1TRzCUWI_zEKR25A,,
INFO,user.mfa.factor.activate,Activate factor for user,0dafd9c6-6fe8-11f1-8dc1-c1c76204ab96,0,2026-06-24T16:16:27.792Z,SUCCESS,User set up FIDO_WEBAUTHN factor,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,idxdH2gRUSyTXe95xZuCMsjLQ,null,198.51.100.15,Computer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",Mac OS X,CHROME,United States,Dallas,75207,-96.8336,32.7908,3ac756545a683d39ac59808c1a38531c,WEB,/idp/idx/challenge/answer,core.user.factor.activate,00u14hyr3jz39jANa698,User,maya.kandel@meridianbio.test,Maya Kandel,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,idxdH2gRUSyTXe95xZuCMsjLQ,,
INFO,policy.evaluate_sign_on,Evaluation of Okta Account Management Policy,0dde15ce-6fe8-11f1-8dc1-c1c76204ab96,0,2026-06-24T16:16:28.095Z,ALLOW,Okta Account Management Policy evaluation resulted in AUTHENTICATED,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,idxdH2gRUSyTXe95xZuCMsjLQ,null,198.51.100.15,Computer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",Mac OS X,CHROME,United States,Dallas,75207,-96.8336,32.7908,3ac756545a683d39ac59808c1a38531c,WEB,/idp/idx/challenge/answer,,aut11hs11az3WOig5698,AuthenticatorMethod,,Security Question,rul11hs11c5np1co3698,Rule,Authentication policy,Catch-all Rule,0pr11hs11ftzvmUaD698,Rule,Authenticator Enrollment Policy,Default Rule,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,idxdH2gRUSyTXe95xZuCMsjLQ,,
WARN,user.account.reset_password,Fired when the user's Okta password is reset,e4c9933e-6fe7-11f1-82ca-4bd4e4732a27,0,2026-06-24T16:15:19.174Z,FAILURE,INVALID_CREDENTIALS,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,idx-X4QS_fFTx2eeO_x9yJXyg,null,198.51.100.15,Computer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",Mac OS X,CHROME,United States,Dallas,75207,-96.8336,32.7908,6c4195896652ca465cbee776a1174add,WEB,/idp/idx/challenge/answer,,lae46gg49vBExHjA5697,AuthenticatorEnrollment,unknown,Password,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,idx-X4QS_fFTx2eeO_x9yJXyg,,
INFO,user.session.start,User login to Okta,cc74fa44-6fe8-11f1-8dc1-c1c76204ab96,0,2026-06-24T16:21:47.851Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102jY24kfa8SwyN8b1jYH7Itg,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,024d8431f2e2f5887bb927ca64ddca2a,WEB,/api/v1/authn,core.user_auth.login_success,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102jY24kfa8SwyN8b1jYH7Itg,,
INFO,user.session.start,User login to Okta,cd6b6810-6fe8-11f1-84e1-3350684577a7,0,2026-06-24T16:21:49.466Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102a0qwHNpuQDWd5yqMYGu9LQ,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,f3fd569d07c63ee7e9f63dddddf25b9f,WEB,/api/v1/authn,core.user_auth.login_success,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102a0qwHNpuQDWd5yqMYGu9LQ,,
INFO,policy.evaluate_sign_on,Evaluation of sign-on policy,ce6a3a33-6fe8-11f1-82ca-4bd4e4732a27,0,2026-06-24T16:21:51.136Z,ALLOW,Sign-on policy evaluation resulted in ALLOW,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,1026t3HgBarS-mZzywzznAylA,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,75629caf4c6aa870536220c43a035745,WEB,/api/v1/authn,,00p11hs117oOeOtj9698,PolicyEntity,unknown,Default Policy,0pr11hs117pUbhhcI698,PolicyRule,Okta sign-on policy,Default Rule,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,1026t3HgBarS-mZzywzznAylA,,
INFO,user.session.start,User login to Okta,cf63672d-6fe8-11f1-8613-c32c551f1fdf,0,2026-06-24T16:21:52.769Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102i6DvsPdMRIOXMjNbrJtgMg,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,ad92096460e8db286d1a184cd8d80200,WEB,/api/v1/authn,core.user_auth.login_success,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102i6DvsPdMRIOXMjNbrJtgMg,,
INFO,user.account.update_password,User update password for Okta,f3c6dab4-6fe7-11f1-8a6d-bf0ca45baec3,0,2026-06-24T16:15:44.322Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,idx-X4QS_fFTx2eeO_x9yJXyg,null,198.51.100.15,Computer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",Mac OS X,CHROME,United States,Dallas,75207,-96.8336,32.7908,b6bf911e7dd6d1e00aec73f7fc7a684f,WEB,/idp/idx/challenge/answer,core.user.config.password_update.success,00u14hyr3jz39jANa698,User,maya.kandel@meridianbio.test,Maya Kandel,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,idx-X4QS_fFTx2eeO_x9yJXyg,,
INFO,policy.evaluate_sign_on,Evaluation of Okta Account Management Policy,f81a0855-6fe7-11f1-9e95-99d11a89e3c9,0,2026-06-24T16:15:51.578Z,CHALLENGE,Okta Account Management Policy evaluation resulted in CHALLENGE,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,idxdH2gRUSyTXe95xZuCMsjLQ,null,198.51.100.15,Computer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",Mac OS X,CHROME,United States,Dallas,75207,-96.8336,32.7908,f49e7a79081cf0c0b17efa3cf928d7bf,WEB,/idp/idx/identify,,aut11hs11j92Xdhqo698,AuthenticatorMethod,,Security Key or Biometric,rul11hs11c5np1co3698,Rule,Authentication policy,Catch-all Rule,0pr11hs11ftzvmUaD698,Rule,Authenticator Enrollment Policy,Default Rule,00u14hyr3jz39jANa698,User,maya.kandel@meridianbio.test,Maya Kandel,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,idxdH2gRUSyTXe95xZuCMsjLQ,,
INFO,user.authentication.verify,Verify user identity,d711f4cd-6fe8-11f1-b3dc-19664a3ccf2e,0,2026-06-24T16:22:05.657Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102cdHGb0A1QlOvxSjlF8aPpQ,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,31c67cded8a4ae046dd61cfb002ace7b,WEB,/api/v1/authn,,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102cdHGb0A1QlOvxSjlF8aPpQ,,
INFO,user.session.start,User login to Okta,cb8654a6-6fe8-11f1-88c8-7d9ca79af016,0,2026-06-24T16:21:46.287Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102WFR5VQ0aTT2Fg23Q47f4gg,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,71585395ad454b293280ccf594804a78,WEB,/api/v1/authn,core.user_auth.login_success,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102WFR5VQ0aTT2Fg23Q47f4gg,,
INFO,user.authentication.verify,Verify user identity,cc7c7458-6fe8-11f1-8dc1-c1c76204ab96,0,2026-06-24T16:21:47.900Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102jY24kfa8SwyN8b1jYH7Itg,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,024d8431f2e2f5887bb927ca64ddca2a,WEB,/api/v1/authn,,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102jY24kfa8SwyN8b1jYH7Itg,,
INFO,policy.evaluate_sign_on,Evaluation of sign-on policy,d150e01b-6fe8-11f1-8a4c-b983758ba2bb,0,2026-06-24T16:21:56.003Z,ALLOW,Sign-on policy evaluation resulted in ALLOW,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102vX_80mfRT2KDvRcGg-FOLw,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,cdcff36f0473e12c0163355f3ba13f38,WEB,/api/v1/authn,,00p11hs117oOeOtj9698,PolicyEntity,unknown,Default Policy,0pr11hs117pUbhhcI698,PolicyRule,Okta sign-on policy,Default Rule,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102vX_80mfRT2KDvRcGg-FOLw,,
INFO,user.authentication.verify,Verify user identity,d523b9cb-6fe8-11f1-9e95-99d11a89e3c9,0,2026-06-24T16:22:02.418Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,1020phiQLh8Rk61Ny1jvz22Ew,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,0c1b3a69e10aa1d72ecb1fbdd031ee30,WEB,/api/v1/authn,,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,1020phiQLh8Rk61Ny1jvz22Ew,,
INFO,policy.evaluate_sign_on,Evaluation of sign-on policy,d3394f29-6fe8-11f1-a992-534c7bc5aa0b,0,2026-06-24T16:21:59.204Z,ALLOW,Sign-on policy evaluation resulted in ALLOW,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102YIOZRc3hREGatBlI8sFc7A,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,e558a7bba80d2bae292a7879d2b9fde9,WEB,/api/v1/authn,,00p11hs117oOeOtj9698,PolicyEntity,unknown,Default Policy,0pr11hs117pUbhhcI698,PolicyRule,Okta sign-on policy,Default Rule,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102YIOZRc3hREGatBlI8sFc7A,,
INFO,user.authentication.verify,Verify user identity,ce6afd85-6fe8-11f1-82ca-4bd4e4732a27,0,2026-06-24T16:21:51.141Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,1026t3HgBarS-mZzywzznAylA,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,75629caf4c6aa870536220c43a035745,WEB,/api/v1/authn,,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,1026t3HgBarS-mZzywzznAylA,,
INFO,user.session.start,User login to Okta,d14d5da9-6fe8-11f1-8a4c-b983758ba2bb,0,2026-06-24T16:21:55.980Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102vX_80mfRT2KDvRcGg-FOLw,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,cdcff36f0473e12c0163355f3ba13f38,WEB,/api/v1/authn,core.user_auth.login_success,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102vX_80mfRT2KDvRcGg-FOLw,,
INFO,user.authentication.verify,Verify user identity,d243567d-6fe8-11f1-bbf0-55345fd29825,0,2026-06-24T16:21:57.592Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102Ir073JMLTKy-YSdri1P8ow,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,afcc511ff5aa2137462bb78ebd0669c7,WEB,/api/v1/authn,,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102Ir073JMLTKy-YSdri1P8ow,,
INFO,user.session.start,User login to Okta,d334bb45-6fe8-11f1-a992-534c7bc5aa0b,0,2026-06-24T16:21:59.174Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102YIOZRc3hREGatBlI8sFc7A,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,e558a7bba80d2bae292a7879d2b9fde9,WEB,/api/v1/authn,core.user_auth.login_success,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102YIOZRc3hREGatBlI8sFc7A,,
INFO,user.session.start,User login to Okta,d429a1f4-6fe8-11f1-a3da-b382c0487e10,0,2026-06-24T16:22:00.779Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102kfpBLO9BQdeMIx3z1fKzFw,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,e401751064483334f5d38e9c546114a8,WEB,/api/v1/authn,core.user_auth.login_success,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102kfpBLO9BQdeMIx3z1fKzFw,,
INFO,user.authentication.verify,Verify user identity,d339763a-6fe8-11f1-a992-534c7bc5aa0b,0,2026-06-24T16:21:59.205Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102YIOZRc3hREGatBlI8sFc7A,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,e558a7bba80d2bae292a7879d2b9fde9,WEB,/api/v1/authn,,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102YIOZRc3hREGatBlI8sFc7A,,
INFO,policy.evaluate_sign_on,Evaluation of sign-on policy,d5236ba9-6fe8-11f1-9e95-99d11a89e3c9,0,2026-06-24T16:22:02.416Z,ALLOW,Sign-on policy evaluation resulted in ALLOW,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,1020phiQLh8Rk61Ny1jvz22Ew,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,0c1b3a69e10aa1d72ecb1fbdd031ee30,WEB,/api/v1/authn,,00p11hs117oOeOtj9698,PolicyEntity,unknown,Default Policy,0pr11hs117pUbhhcI698,PolicyRule,Okta sign-on policy,Default Rule,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,1020phiQLh8Rk61Ny1jvz22Ew,,
INFO,user.authentication.verify,Verify user identity,d42e5ce7-6fe8-11f1-a3da-b382c0487e10,0,2026-06-24T16:22:00.810Z,SUCCESS,,00u14hyr3jz39jANa698,User,Maya Kandel,maya.kandel@meridianbio.test,0,,,,,102kfpBLO9BQdeMIx3z1fKzFw,null,198.51.100.15,Unknown,python-requests/2.32.5,Unknown,UNKNOWN,United States,Dallas,75207,-96.8336,32.7908,e401751064483334f5d38e9c546114a8,WEB,/api/v1/authn,,,,,,,,,,,,,,,,,,75207,-96.8336,32.7908,Texas,198.51.100.15,,V4,102kfpBLO9BQdeMIx3z1fKzFw,,
